Length,PreviousLength,InterArrivalTime,Type,Predict
1514,96,0.075057,Null,Null
1514,96,0.09076,Null,Null
1514,96,0.122691,Null,Null
1514,96,0.137946,Null,Null
1514,96,0.15516,Null,Null
1514,96,0.170053,Null,Null
1514,96,0.187314,Null,Null
1514,96,0.198256,Null,Null
1514,96,0.214293,Null,Null
1514,96,0.229569,Null,Null
1514,96,0.245294,Null,Null
1514,96,0.257987,Null,Null
1514,96,0.27336,Null,Null
1514,96,0.298941,Null,Null
1514,96,0.316866,Null,Null
1514,96,0.33545,Null,Null
1514,96,0.349649,Null,Null
1514,96,0.365651,Null,Null
1514,96,0.383976,Null,Null
1514,96,0.396533,Null,Null
1514,96,0.411372,Null,Null
1514,96,0.426366,Null,Null
1514,96,0.438559,Null,Null
1514,96,0.453238,Null,Null
1514,96,0.46552,Null,Null
1514,96,0.492377,Null,Null
1514,96,0.508978,Null,Null
1514,96,0.524387,Null,Null
1514,96,0.539916,Null,Null
1514,96,0.554782,Null,Null
1514,96,0.569844,Null,Null
1514,96,0.584686,Null,Null
1514,96,0.596933,Null,Null
1514,96,0.611801,Null,Null
1514,96,0.626746,Null,Null
1514,96,0.63895,Null,Null
1514,96,0.653547,Null,Null
1514,96,0.678159,Null,Null
1514,96,0.692431,Null,Null
1514,96,0.70966,Null,Null
1514,96,0.72293,Null,Null
1514,96,0.725392,Null,Null
1514,96,0.737978,Null,Null
1514,96,0.754989,Null,Null
1514,96,0.771379,Null,Null
1514,96,0.785283,Null,Null
96,1514,0.000500000000002,Null,Null
1514,96,0.01151,Null,Null
1514,96,0.025776,Null,Null
1514,96,0.037785,Null,Null
171,0,-1.0,Null,Null
1514,96,0.05156,Null,Null
187,171,0.034921,Null,Null
1514,96,0.077459,Null,Null
1514,96,0.089769,Null,Null
1514,96,0.107056,Null,Null
1514,96,0.120275,Null,Null
1514,96,0.135343,Null,Null
1514,96,0.151563,Null,Null
1514,96,0.16843,Null,Null
1514,96,0.180104,Null,Null
1514,96,0.194567,Null,Null
1514,96,0.206237,Null,Null
1514,96,0.220084,Null,Null
96,1514,0.000357999999999,Null,Null
1514,96,0.011375,Null,Null
1514,96,0.025095,Null,Null
1514,96,0.049905,Null,Null
1514,96,0.063556,Null,Null
1514,96,0.076704,Null,Null
1514,96,0.092769,Null,Null
1514,96,0.107891,Null,Null
1514,96,0.121363,Null,Null
1514,96,0.136033,Null,Null
1514,96,0.15009,Null,Null
1514,96,0.164205,Null,Null
1514,96,0.176239,Null,Null
1514,96,0.19045,Null,Null
1514,96,0.203869,Null,Null
1514,96,0.225384,Null,Null
1514,96,0.238136,Null,Null
1514,96,0.253524,Null,Null
1514,96,0.268358,Null,Null
1514,96,0.28219,Null,Null
1514,96,0.298494,Null,Null
1514,96,0.311838,Null,Null
1514,96,0.325965,Null,Null
1514,96,0.337713,Null,Null
1514,96,0.351922,Null,Null
1514,96,0.36671,Null,Null
1514,96,0.380076,Null,Null
1514,96,0.391072,Null,Null
1514,96,0.410744,Null,Null
1514,96,0.426178,Null,Null
1514,96,0.43944,Null,Null
1514,96,0.455904,Null,Null
1514,96,0.467876,Null,Null
1514,96,0.48433,Null,Null
1514,96,0.497655,Null,Null
1514,96,0.511822,Null,Null
1514,96,0.523729,Null,Null
1514,96,0.525709,Null,Null
1514,96,0.537393,Null,Null
1514,96,0.552204,Null,Null
1514,96,0.563141,Null,Null
1514,96,0.577414,Null,Null
1514,96,0.596185,Null,Null
1514,96,0.61172,Null,Null
1514,96,0.624967,Null,Null
1514,96,0.641162,Null,Null
1514,96,0.653359,Null,Null
1514,96,0.666354,Null,Null
1514,96,0.680623,Null,Null
1514,96,0.695409,Null,Null
1514,96,0.708967,Null,Null
96,1514,0.000278000000002,Null,Null
1514,96,0.012956,Null,Null
1514,96,0.026573,Null,Null
1514,96,0.039568,Null,Null
1514,96,0.056068,Null,Null
1514,96,0.067009,Null,Null
1514,96,0.083502,Null,Null
1514,96,0.098751,Null,Null
1514,96,0.111983,Null,Null
1514,96,0.127071,Null,Null
1514,96,0.138701,Null,Null
1514,96,0.151567,Null,Null
1514,96,0.167156,Null,Null
1514,96,0.180723,Null,Null
1514,96,0.193928,Null,Null
1514,96,0.194168,Null,Null
1514,96,0.207702,Null,Null
96,1514,0.000385999999999,Null,Null
1514,96,0.01275,Null,Null
1514,96,0.024353,Null,Null
85,0,-1.0,Null,Null
1514,96,0.040844,Null,Null
1514,96,0.040845,Null,Null
1514,96,0.056163,Null,Null
1514,96,0.067793,Null,Null
1514,96,0.082984,Null,Null
1514,96,0.097006,Null,Null
1514,96,0.111338,Null,Null
1514,96,0.124575,Null,Null
1514,96,0.136862,Null,Null
1514,96,0.152344,Null,Null
1514,96,0.16848,Null,Null
1514,96,0.179509,Null,Null
1514,96,0.191876,Null,Null
1514,96,0.205511,Null,Null
1514,96,0.219474,Null,Null
1514,96,0.232905,Null,Null
1514,96,0.246725,Null,Null
1514,96,0.262247,Null,Null
1514,96,0.275161,Null,Null
1514,96,0.289962,Null,Null
1514,96,0.303748,Null,Null
1514,96,0.317635,Null,Null
1514,96,0.329958,Null,Null
1514,96,0.34615,Null,Null
1514,96,0.358672,Null,Null
1514,96,0.371465,Null,Null
1514,96,0.383919,Null,Null
1514,96,0.400832,Null,Null
1514,96,0.41138,Null,Null
1514,96,0.423912,Null,Null
1514,96,0.436937,Null,Null
1514,96,0.451846,Null,Null
1514,96,0.466098,Null,Null
1514,96,0.481817,Null,Null
1514,96,0.493954,Null,Null
1514,96,0.507681,Null,Null
1514,96,0.523105,Null,Null
1514,96,0.537334,Null,Null
1514,96,0.550435,Null,Null
1514,96,0.561615,Null,Null
1514,96,0.574212,Null,Null
1514,96,0.590947,Null,Null
1514,96,0.601703,Null,Null
1514,96,0.613654,Null,Null
1514,96,0.629493,Null,Null
1514,96,0.641793,Null,Null
1514,96,0.654723,Null,Null
1514,96,0.670095,Null,Null
96,1514,0.000372999999996,Null,Null
1514,96,0.01343,Null,Null
1514,96,0.026752,Null,Null
1514,96,0.04081,Null,Null
1514,96,0.056978,Null,Null
1514,96,0.070163,Null,Null
1514,96,0.080796,Null,Null
1514,96,0.091436,Null,Null
1514,96,0.110559,Null,Null
1514,96,0.12112,Null,Null
1514,96,0.131471,Null,Null
1514,96,0.14813,Null,Null
1514,96,0.161116,Null,Null
1514,96,0.17468,Null,Null
1514,96,0.189441,Null,Null
1514,96,0.200226,Null,Null
96,1514,0.000354999999999,Null,Null
1514,96,0.014052,Null,Null
1514,96,0.028828,Null,Null
1514,96,0.044026,Null,Null
1514,96,0.057331,Null,Null
1514,96,0.070103,Null,Null
1514,96,0.080446,Null,Null
1514,96,0.097325,Null,Null
1514,96,0.108212,Null,Null
111,0,-1.0,Null,Null
355,0,-1.0,Null,Null
92,0,-1.0,Null,Null
1514,96,0.120394,Null,Null
1514,96,0.135307,Null,Null
1514,96,0.146334,Null,Null
1514,96,0.16139,Null,Null
1514,96,0.17645,Null,Null
1514,96,0.187111,Null,Null
1514,96,0.201459,Null,Null
1514,96,0.214407,Null,Null
1514,96,0.233386,Null,Null
1514,96,0.250147,Null,Null
1514,96,0.259119,Null,Null
1514,96,0.27013,Null,Null
1514,96,0.283077,Null,Null
1514,96,0.295857,Null,Null
1514,96,0.308165,Null,Null
1514,96,0.322896,Null,Null
1514,96,0.334227,Null,Null
1514,92,0.228853,Null,Null
257,92,0.228854,Null,Null
1514,96,0.349086,Null,Null
1514,96,0.36183,Null,Null
1514,96,0.375629,Null,Null
1514,96,0.389584,Null,Null
1514,96,0.405767,Null,Null
1514,96,0.421148,Null,Null
1514,96,0.437861,Null,Null
1514,96,0.450361,Null,Null
1514,96,0.460933,Null,Null
1514,96,0.47128,Null,Null
1514,96,0.483823,Null,Null
1514,96,0.496074,Null,Null
1514,96,0.509132,Null,Null
1514,96,0.521696,Null,Null
1514,96,0.53675,Null,Null
1514,96,0.550145,Null,Null
1514,96,0.564305,Null,Null
1514,96,0.576992,Null,Null
1514,96,0.594066,Null,Null
1514,96,0.609357,Null,Null
1514,96,0.623315,Null,Null
1514,96,0.636306,Null,Null
1514,96,0.638337,Null,Null
1514,96,0.649003,Null,Null
1514,96,0.661322,Null,Null
96,1514,0.000316999999995,Null,Null
1514,96,0.010084,Null,Null
1514,96,0.020589,Null,Null
1514,96,0.022404,Null,Null
1514,96,0.035188,Null,Null
1514,96,0.045595,Null,Null
1514,96,0.060668,Null,Null
1514,96,0.075974,Null,Null
1514,96,0.090185,Null,Null
1514,96,0.102833,Null,Null
1514,96,0.117788,Null,Null
1514,96,0.136929,Null,Null
1514,96,0.149744,Null,Null
1514,96,0.162289,Null,Null
1514,96,0.172778,Null,Null
1514,96,0.18742,Null,Null
1514,96,0.198034,Null,Null
96,1514,0.000291999999988,Null,Null
1514,96,0.01012,Null,Null
1514,96,0.022361,Null,Null
1514,96,0.034934,Null,Null
1514,96,0.052729,Null,Null
1514,96,0.06504,Null,Null
1514,96,0.077777,Null,Null
1514,96,0.090379,Null,Null
1514,96,0.112667,Null,Null
1514,96,0.123946,Null,Null
1514,96,0.139018,Null,Null
1514,96,0.152431,Null,Null
1514,96,0.164976,Null,Null
1514,96,0.175561,Null,Null
1514,96,0.18765,Null,Null
1514,96,0.198259,Null,Null
1514,96,0.210201,Null,Null
1514,96,0.220734,Null,Null
1514,96,0.239908,Null,Null
1514,96,0.253622,Null,Null
1514,96,0.265189,Null,Null
1514,96,0.27832,Null,Null
1514,96,0.300415,Null,Null
1514,96,0.312476,Null,Null
1514,96,0.327084,Null,Null
1514,96,0.337956,Null,Null
1514,96,0.352804,Null,Null
1514,96,0.363035,Null,Null
1514,96,0.37557,Null,Null
1514,96,0.385849,Null,Null
1514,96,0.398962,Null,Null
1514,96,0.410952,Null,Null
1514,96,0.425464,Null,Null
1514,96,0.439899,Null,Null
1514,96,0.454053,Null,Null
1514,96,0.466454,Null,Null
1514,96,0.486373,Null,Null
1514,96,0.500341,Null,Null
260,0,-1.0,ClientHello,ClientHello
1514,96,0.514967,Null,Null
260,0,-1.0,ClientHello,ClientHello
260,0,-1.0,ClientHello,ClientHello
1514,96,0.525737,Null,Null
1514,96,0.538105,Null,Null
1514,96,0.551529,Null,Null
1514,96,0.563545,Null,Null
1514,96,0.573973,Null,Null
1514,96,0.58456,Null,Null
1514,96,0.597049,Null,Null
1514,96,0.615476,Null,Null
1514,96,0.625902,Null,Null
1514,96,0.639359,Null,Null
1514,96,0.654562,Null,Null
96,1514,0.000296999999989,Null,Null
1514,96,0.019313,Null,Null
1514,96,0.033755,Null,Null
1514,96,0.047056,Null,Null
1490,260,0.188853,Null,Null
727,260,0.188855,ServerHelloDone,ServerHelloDone
180,727,0.002037,ClientKeyExchange,ClientKeyExchange
1514,96,0.058493,Null,Null
1490,180,0.014089,Null,Null
727,180,0.014434,ServerHelloDone,ServerHelloDone
1490,180,0.015767,Null,Null
727,180,0.015769,ServerHelloDone,ServerHelloDone
180,727,0.000467999999998,ClientKeyExchange,ClientKeyExchange
1514,96,0.071555,Null,Null
180,727,0.001842,ClientKeyExchange,ClientKeyExchange
1514,96,0.084316,Null,Null
1514,96,0.094576,Null,Null
1514,96,0.107077,Null,Null
571,0,-1.0,ClientHello,ClientHello
1514,96,0.117682,Null,Null
1514,96,0.129719,Null,Null
1514,96,0.149033,Null,Null
1514,96,0.163242,Null,Null
1514,96,0.173743,Null,Null
1514,96,0.185895,Null,Null
1514,96,0.20701,Null,Null
96,1514,0.00021799999999,Null,Null
1514,96,0.014811,Null,Null
1514,96,0.02808,Null,Null
1514,96,0.03849,Null,Null
105,180,0.177125,Finished,Finished
446,105,0.00118999999999,Null,Null
1514,96,0.052255,Null,Null
1514,96,0.065566,Null,Null
105,446,0.023754,Finished,Finished
440,105,0.000945000000002,Null,Null
105,440,0.000343999999998,Finished,Finished
444,105,0.000515000000007,Null,Null
1514,96,0.074915,Null,Null
1514,96,0.086158,Null,Null
1514,96,0.100711,Null,Null
1490,571,0.202032,Null,Null
787,571,0.202293,ServerHelloDone,ServerHelloDone
1514,96,0.111553,Null,Null
180,787,0.002701,ClientKeyExchange,ClientKeyExchange
1514,96,0.129181,Null,Null
1514,96,0.142047,Null,Null
1514,96,0.154906,Null,Null
1514,96,0.168298,Null,Null
1514,96,0.187287,Null,Null
1514,96,0.200438,Null,Null
1514,96,0.214092,Null,Null
1514,96,0.226498,Null,Null
1514,96,0.237857,Null,Null
1514,96,0.254635,Null,Null
1514,96,0.266981,Null,Null
1514,96,0.277215,Null,Null
1514,96,0.289675,Null,Null
1514,96,0.30016,Null,Null
105,180,0.201027,Finished,Finished
264,105,0.000388000000001,Null,Null
1514,96,0.317699,Null,Null
85,0,-1.0,Null,Null
1514,96,0.329681,Null,Null
1514,96,0.340573,Null,Null
1240,444,0.280581,Null,Null
1514,96,0.354019,Null,Null
1514,96,0.355832,Null,Null
1514,96,0.375054,Null,Null
1514,96,0.388499,Null,Null
1514,96,0.401865,Null,Null
1514,96,0.414067,Null,Null
1514,96,0.416368,Null,Null
1514,96,0.425591,Null,Null
1514,96,0.442224,Null,Null
1514,96,0.454556,Null,Null
1514,96,0.467336,Null,Null
1347,444,0.401325,Null,Null
1203,444,0.401612,Null,Null
1514,96,0.47989,Null,Null
1514,96,0.490809,Null,Null
1109,444,0.42247,Null,Null
1514,96,0.505007,Null,Null
1514,96,0.517466,Null,Null
1514,96,0.527989,Null,Null
430,264,0.215462,Null,Null
128,264,0.215463,Null,Null
88,264,0.220614,Null,Null
347,264,0.220614,Null,Null
166,264,0.221765,Null,ServerHelloDone
1514,96,0.541567,Null,Null
1514,96,0.560678,Null,Null
85,166,0.037588,Null,Null
1514,96,0.576505,Null,Null
1514,96,0.590034,Null,Null
1514,96,0.601942,Null,Null
1514,96,0.614289,Null,Null
1514,96,0.630121,Null,Null
1514,96,0.641835,Null,Null
1514,96,0.655341,Null,Null
96,1514,0.000383999999997,Null,Null
1514,96,0.010348,Null,Null
1514,96,0.023944,Null,Null
1514,96,0.03662,Null,Null
1514,96,0.047394,Null,Null
1514,96,0.060406,Null,Null
1514,96,0.073383,Null,Null
1514,96,0.092579,Null,Null
1514,96,0.106391,Null,Null
85,85,0.200299,Null,Null
1514,96,0.120041,Null,Null
1514,96,0.133625,Null,Null
1514,96,0.146261,Null,Null
1514,96,0.159791,Null,Null
1514,96,0.173834,Null,Null
1514,96,0.187796,Null,Null
1514,96,0.19838,Null,Null
96,1514,0.000259,Null,Null
1514,96,0.012907,Null,Null
1514,96,0.025888,Null,Null
1514,96,0.037174,Null,Null
1514,96,0.049418,Null,Null
1514,96,0.060204,Null,Null
1514,96,0.082245,Null,Null
1514,96,0.095905,Null,Null
1514,96,0.109191,Null,Null
1514,96,0.122356,Null,Null
1514,96,0.13561,Null,Null
1514,96,0.148766,Null,Null
1514,96,0.160721,Null,Null
1514,96,0.174714,Null,Null
1514,96,0.187154,Null,Null
1514,96,0.199506,Null,Null
1514,96,0.211942,Null,Null
1514,96,0.225695,Null,Null
1514,96,0.241514,Null,Null
1514,96,0.256814,Null,Null
1514,96,0.271572,Null,Null
1514,96,0.284052,Null,Null
1514,96,0.284253,Null,Null
1514,96,0.296936,Null,Null
1514,96,0.309377,Null,Null
1514,96,0.321632,Null,Null
1514,96,0.334374,Null,Null
1514,96,0.348502,Null,Null
1514,96,0.360068,Null,Null
1514,96,0.372716,Null,Null
1514,96,0.386962,Null,Null
1514,96,0.401575,Null,Null
1514,96,0.413992,Null,Null
1514,96,0.425607,Null,Null
1514,96,0.442444,Null,Null
1514,96,0.460097,Null,Null
1514,96,0.471384,Null,Null
1514,96,0.483809,Null,Null
1514,96,0.495906,Null,Null
1514,96,0.507045,Null,Null
1514,96,0.519898,Null,Null
1514,96,0.533849,Null,Null
1514,96,0.547674,Null,Null
1514,96,0.558192,Null,Null
1514,96,0.57249,Null,Null
1514,96,0.587036,Null,Null
1514,96,0.599685,Null,Null
1514,96,0.611075,Null,Null
1514,96,0.627895,Null,Null
1514,96,0.64539,Null,Null
1514,96,0.656859,Null,Null
96,1514,0.000337999999999,Null,Null
1514,96,0.011972,Null,Null
1514,96,0.022144,Null,Null
1514,96,0.035502,Null,Null
1514,96,0.048792,Null,Null
1514,96,0.060397,Null,Null
1514,96,0.073675,Null,Null
1514,96,0.086049,Null,Null
1514,96,0.098823,Null,Null
1514,96,0.115578,Null,Null
1514,96,0.129267,Null,Null
1514,96,0.139555,Null,Null
1514,96,0.156004,Null,Null
1514,96,0.170822,Null,Null
1514,96,0.184909,Null,Null
1514,96,0.19855,Null,Null
96,1514,0.000310000000013,Null,Null
1514,96,0.010287,Null,Null
1514,96,0.022183,Null,Null
1514,96,0.034109,Null,Null
1514,96,0.046807,Null,Null
1514,96,0.058438,Null,Null
1514,96,0.07086,Null,Null
1514,96,0.083847,Null,Null
1514,96,0.10016,Null,Null
1514,96,0.115586,Null,Null
1514,96,0.127749,Null,Null
1514,96,0.139769,Null,Null
1514,96,0.140017,Null,Null
1514,96,0.157415,Null,Null
1514,96,0.172862,Null,Null
1514,96,0.183367,Null,Null
1514,96,0.195136,Null,Null
1514,96,0.195368,Null,Null
1514,96,0.207392,Null,Null
1514,96,0.217815,Null,Null
1514,96,0.230092,Null,Null
1514,96,0.242682,Null,Null
1514,96,0.252917,Null,Null
1514,96,0.267311,Null,Null
1514,96,0.281578,Null,Null
1514,96,0.296599,Null,Null
1514,96,0.312389,Null,Null
1514,96,0.322473,Null,Null
1514,96,0.337059,Null,Null
1514,96,0.356269,Null,Null
1514,96,0.366732,Null,Null
1514,96,0.37876,Null,Null
1514,96,0.389562,Null,Null
1514,96,0.401818,Null,Null
1514,96,0.413889,Null,Null
1514,96,0.423866,Null,Null
1514,96,0.435848,Null,Null
1514,96,0.447878,Null,Null
1514,96,0.459256,Null,Null
1514,96,0.475886,Null,Null
1514,96,0.490791,Null,Null
1514,96,0.505904,Null,Null
1514,96,0.516902,Null,Null
1514,96,0.535406,Null,Null
1514,96,0.550123,Null,Null
1514,96,0.560348,Null,Null
1514,96,0.570665,Null,Null
1514,96,0.583542,Null,Null
1514,96,0.597342,Null,Null
1514,96,0.607581,Null,Null
1514,96,0.619377,Null,Null
1514,96,0.631272,Null,Null
96,1514,0.000344999999996,Null,Null
1514,96,0.011567,Null,Null
1514,96,0.024975,Null,Null
1514,96,0.040329,Null,Null
1514,96,0.053633,Null,Null
1514,96,0.066021,Null,Null
1514,96,0.078412,Null,Null
1514,96,0.097778,Null,Null
1514,96,0.10995,Null,Null
1514,96,0.122551,Null,Null
1514,96,0.134293,Null,Null
1514,96,0.144022,Null,Null
1514,96,0.157242,Null,Null
1514,96,0.169895,Null,Null
1514,96,0.181761,Null,Null
1514,96,0.19179,Null,Null
96,1514,0.000446000000011,Null,Null
1514,96,0.009745,Null,Null
1514,96,0.026973,Null,Null
1514,96,0.039998,Null,Null
1486,96,0.04556,Null,Null
89,0,-1.0,Null,Null
1135,0,-1.0,Null,Null
89,0,-1.0,Null,Null
107,0,-1.0,Null,Null
355,0,-1.0,Null,Null
92,0,-1.0,Null,Null
96,92,0.004321,Null,Null
1514,92,0.215445,Null,Null
257,92,0.215447,Null,Null
258,0,-1.0,ClientHello,ClientHello
1514,258,0.076718,Null,Null
898,258,0.077664,ServerHelloDone,ServerHelloDone
180,898,0.00292899999999,ClientKeyExchange,ClientKeyExchange
141,898,0.00307600000001,Null,Null
273,898,0.00312599999999,Null,Null
328,273,0.075761,Finished,Null
104,273,0.075761,Null,Null
96,273,0.07606,Null,Null
92,273,0.076288,Null,Null
92,92,0.000344999999996,Null,Null
623,92,0.007806,Null,Null
1514,92,0.00854100000001,Null,Null
796,92,0.008543,Null,Null
211,796,0.00908,Null,Null
643,211,0.083512,Null,Null
108,211,0.083513,Null,Finished
102,211,0.083513,Null,Finished
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
85,0,-1.0,Null,Null
139,0,-1.0,Null,Null
1179,0,-1.0,Null,Null
139,0,-1.0,Null,Null
85,0,-1.0,Null,Null
85,0,-1.0,Null,Null
85,0,-1.0,Null,Null
155,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
85,0,-1.0,Null,Null
107,0,-1.0,Null,Null
355,0,-1.0,Null,Null
92,0,-1.0,Null,Null
96,92,0.006084,Null,Null
85,0,-1.0,Null,Null
1514,92,0.217825,Null,Null
257,92,0.217827,Null,Null
85,0,-1.0,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
109,0,-1.0,Null,Null
155,0,-1.0,Null,Null
139,155,0.541189,Null,Null
155,155,0.54153,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
109,0,-1.0,Null,Null
85,0,-1.0,Null,Null
89,85,0.000521000000006,Null,Null
85,89,0.108564,Null,Null
89,85,0.000542999999993,Null,Null
89,0,-1.0,Null,Null
951,0,-1.0,Null,Null
273,0,-1.0,Null,ClientHello
89,0,-1.0,Null,Null
107,0,-1.0,Null,Null
355,0,-1.0,Null,Null
92,0,-1.0,Null,Null
1514,92,0.218594,Null,Null
257,92,0.218596,Null,Null
307,257,0.010501,Null,ServerHelloDone
508,257,0.010616,Null,ServerHelloDone
92,257,0.010644,Null,ServerHelloDone
1514,92,0.214875,Null,Null
257,92,0.214877,Null,Null
85,89,1.406746,Null,Null
89,85,0.000411999999997,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
85,0,-1.0,Null,Null
76,0,-1.0,Null,Null
85,0,-1.0,Null,Null
85,0,-1.0,Null,Null
85,0,-1.0,Null,Null
85,0,-1.0,Null,Null
85,0,-1.0,Null,Null
85,0,-1.0,Null,Null
100,0,-1.0,Null,Null
85,0,-1.0,Null,Null
100,0,-1.0,Null,Null
85,0,-1.0,Null,Null
100,0,-1.0,Null,Null
85,0,-1.0,Null,Null
139,0,-1.0,Null,Null
779,0,-1.0,Null,Null
347,0,-1.0,Null,Null
315,0,-1.0,Null,Null
139,0,-1.0,Null,Null
100,0,-1.0,Null,Null
85,0,-1.0,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
85,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
85,0,-1.0,Null,Null
155,0,-1.0,Null,Null
109,0,-1.0,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
219,0,-1.0,ClientHello,Null
1514,219,0.034871,Null,Null
687,219,0.035175,ServerHelloDone,Null
188,687,0.003016,ClientKeyExchange,ClientKeyExchange
113,188,0.033554,Finished,Finished
320,113,0.00161,Null,Null
144,320,0.038935,Null,Null
1344,144,0.000580999999983,Null,Null
384,1344,0.103741,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
250,0,-1.0,ClientHello,ClientHello
1514,250,0.00496899999999,Null,Null
1399,250,0.005504,ServerHelloDone,Null
147,1399,0.00199899999998,ClientKeyExchange,Null
105,147,0.00343100000001,Finished,Finished
616,105,0.001735,Null,Null
1514,616,0.040536,Null,Null
415,616,0.041032,Null,Null
85,0,-1.0,Null,Null
85,0,-1.0,Null,Null
85,0,-1.0,Null,Null
85,0,-1.0,Null,Null
85,0,-1.0,Null,Null
85,0,-1.0,Null,Null
85,0,-1.0,Null,Null
89,0,-1.0,Null,Null
1135,0,-1.0,Null,Null
89,0,-1.0,Null,Null
219,0,-1.0,Null,Null
164,0,-1.0,Null,Null
105,0,-1.0,Null,Null
155,0,-1.0,Null,Null
88,0,-1.0,Null,Null
139,0,-1.0,Null,Null
1514,139,1.004293,Null,Null
1074,88,1.004553,Null,Null
663,139,1.004314,Null,Null
91,88,1.004639,Null,Null
139,139,1.004413,Null,Null
1179,139,0.015418,Null,Null
1126,91,0.057711,Null,Null
244,0,-1.0,ClientHello,ClientHello
1514,244,0.188316,Null,Null
1218,244,0.188595,ServerHelloDone,Finished
268,1218,0.00287499999999,ClientKeyExchange,ClientKeyExchange
161,268,0.188898,Finished,Finished
475,161,0.000871999999987,Null,Null
699,161,0.000987999999978,Null,Null
139,0,-1.0,Null,Null
1179,0,-1.0,Null,Null
139,0,-1.0,Null,Null
779,0,-1.0,Null,Null
219,0,-1.0,Null,Null
219,0,-1.0,Null,Null
155,0,-1.0,Null,Null
155,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
155,0,-1.0,Null,Null
139,155,0.544804,Null,Null
155,155,0.545059,Null,Null
1514,139,1.155979,Null,Null
1514,139,1.155995,Null,Null
55,139,1.155995,Null,Null
307,139,1.156019,Null,Null
139,139,1.15605,Null,Null
139,139,1.156093,Null,Null
1163,139,0.018313,Null,Null
1163,139,0.671945,Null,Null
76,0,-1.0,Null,Null
85,0,-1.0,Null,Null
89,85,0.000454999999988,Null,Null
85,89,0.119905,Null,Null
89,85,0.000312000000008,Null,Null
111,0,-1.0,Null,Null
356,0,-1.0,Null,Null
92,0,-1.0,Null,Null
96,92,0.00396500000002,Null,Null
1514,92,0.205202,Null,Null
256,92,0.205204,Null,Null
85,89,1.401754,Null,Null
89,85,0.000347000000005,Null,Null
288,0,-1.0,Null,ClientHello
240,0,-1.0,ClientHello,ClientHello
1514,240,0.00489099999999,Null,Null
520,240,0.005493,ServerHelloDone,Null
147,520,0.00271499999999,ClientKeyExchange,Null
144,288,0.032986,Null,Null
1494,144,0.000504999999976,Null,Null
640,144,0.000524999999982,Null,Null
105,147,0.003263,Finished,Finished
536,105,0.000914999999992,Null,Null
512,536,0.041604,Null,Null
384,640,0.078419,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
171,0,-1.0,Null,Null
155,171,0.892871,Null,Null
187,171,0.994922,Null,Null
139,0,-1.0,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
89,0,-1.0,Null,Null
1135,0,-1.0,Null,Null
89,0,-1.0,Null,Null
109,0,-1.0,Null,Null
288,0,-1.0,Null,ClientHello
144,288,0.033568,Null,Null
1494,144,0.000518,Null,Null
1296,144,0.000573000000003,Null,Null
384,1296,0.061733,Null,Null
139,0,-1.0,Null,Null
1179,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
97,0,-1.0,Null,Null
248,0,-1.0,ClientHello,ClientHello
1514,248,0.00376399999999,Null,Null
637,248,0.00450799999999,ServerHelloDone,Null
268,0,-1.0,ClientHello,ClientHello
1514,268,0.00635800000001,Null,Null
760,268,0.006663,ServerHelloDone,ServerHelloDone
180,637,0.18486,ClientKeyExchange,ClientKeyExchange
312,180,0.00284199999999,Finished,Finished
453,312,0.011608,Null,Null
236,760,0.195776,ClientKeyExchange,Null
667,760,0.196048,Null,Null
161,667,0.00400699999997,Finished,Null
891,667,0.032598,Null,Null
1514,453,0.226948,Null,Null
735,453,0.226952,Null,Null
1514,453,0.226952,Null,Null
343,453,0.226954,Null,Finished
233,0,-1.0,ClientHello,Null
1514,233,0.222403,Null,Null
198,233,0.441456,ServerHelloDone,Null
268,198,0.185693,ClientKeyExchange,Null
161,268,0.222922,Finished,Finished
315,161,0.00192900000002,Null,Null
1514,161,0.002003,Null,Null
711,161,0.00201100000001,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
699,711,0.262679,Null,Null
139,699,0.000301000000007,Null,Null
155,0,-1.0,Null,Null
139,155,0.544719,Null,Null
155,155,0.54472,Null,Null
85,0,-1.0,Null,Null
89,85,0.000318000000021,Null,Null
85,89,0.127,Null,Null
89,85,0.000389000000013,Null,Null
139,0,-1.0,Null,Null
97,0,-1.0,Null,Null
85,89,1.401004,Null,Null
89,85,0.000408999999991,Null,Null
